@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
2821,'2019/03/14 07:04:28:324',201,-12437730,-12700903,-13161197,-13030130,-10267346,-15068925,-15594749,-15726590,-14869994,-12501449,-12502495,-12700387,-13160937,-13293040,-10266830,-13094884,-15527928,-16580095,-15790322,-15329255,-12436188,-12700129,-13357802,-14541814,-14475760,-16777216,-16580352,-16711680,-16645628,-16645372,-12370653,-14673908,-15988217,-14540509,-16119545,-16514559,-16251903,-16382974,-15265010,-14672874,-14607088,-11387607,-7571611,-6648430,-8426395,-10725548,-13027015,-12895947,-10790059,-7893112,-13423079,-9547212,-4154758,-5138548,-4680573,-7966622,-13881035,-13551298,-11970466,-11904673,-11646675,-13357542,-14542322,-13555938,-14739951,-16054782,-16514559,-16579837,-16580094,-16645888,-11384013,-12107738,-12766179,-13490161,-13555955,-13621746,-14344951,-15068667,-15528957,-16120319,-11515083,-12568285,-12634854,-12831976,-12963302,-13029607,-13226731,-13293553,-12506357,-12374513,-12041688,-11844829,-11647963,-11647964,-11714012,-11976670,-12174048,-12701159,-12308978,-11387624,1
2822,'2019/03/14 07:04:28:356',201,-12503011,-12831719,-13161453,-13095665,-10267347,-15068669,-15529213,-15726334,-14738923,-12501451,-12502495,-12700388,-13160938,-13358575,-10266832,-13094885,-15462135,-16579839,-15592944,-15131619,-12370907,-12830946,-13292011,-14476276,-14344176,-16711680,-16580352,-16711680,-16645628,-16579835,-12370396,-14607860,-15988473,-14803938,-16251387,-16580095,-16251903,-16382974,-15396340,-14935789,-14672623,-11387609,-8097694,-6582638,-8886433,-11251634,-13290443,-13093327,-10921390,-7893112,-13685992,-8889798,-4088707,-5335927,-4615295,-8031644,-13748935,-13287613,-11575453,-11444122,-11581138,-13554919,-14345199,-13161694,-14477035,-16054781,-16514558,-16580092,-16580094,-16645887,-11384015,-12173530,-12831715,-13555951,-13622002,-13753330,-14476791,-15199996,-15660541,-16251903,-11580619,-12633822,-12634599,-12897767,-12963303,-13095143,-13226988,-13293297,-12571637,-12440305,-12041687,-11844831,-11647963,-11647965,-11713756,-11976925,-12174047,-12701415,-12243442,-11322343,1
2823,'2019/03/14 07:04:28:554',202,-12437730,-12700902,-13226733,-13095664,-10267347,-15068925,-15529212,-15660542,-14804459,-12566987,-12502496,-12700386,-13160938,-13358574,-10266829,-13094885,-15330807,-16514302,-15263722,-14737119,-12370650,-12700129,-13226218,-14278899,-13949677,-16711680,-16580352,-16711424,-16645628,-16579836,-12239322,-14344944,-15988218,-15527662,-16448767,-16645888,-16186111,-16448766,-15528181,-15264753,-14475503,-11847900,-9083819,-6253930,-9675177,-12106428,-13684945,-13356498,-10921391,-7761786,-14080492,-7903933,-4022655,-5927292,-4681600,-7768212,-13288642,-12892598,-11114901,-11048595,-11581395,-13752554,-13622249,-12175313,-13556449,-15857403,-16514559,-16580093,-16514301,-16711423,-11384014,-12173530,-12897253,-13687281,-13819381,-13950708,-14673912,-15331324,-15792126,-16317695,-11580621,-12633822,-12634600,-12831976,-13028839,-13094888,-13292522,-13293552,-12637429,-12637683,-12041689,-11779292,-11647967,-11647965,-11779548,-11976669,-12174302,-12701160,-12308977,-11387881,1
2824,'2019/03/14 07:04:28:592',202,-12372194,-12831718,-13161199,-13095662,-10332882,-15069181,-15528956,-15660542,-14869997,-12566731,-12436961,-12700386,-13226475,-13292783,-10266573,-13029348,-15265014,-16448510,-14869222,-14539227,-12370652,-12765410,-13160682,-14081778,-13620713,-16711680,-16645888,-16711680,-16645628,-16580093,-12173531,-14147055,-15856634,-16053750,-16580352,-16646144,-16186111,-16383231,-15856888,-15527667,-14212589,-12439267,-9873075,-6253417,-10267058,-12764615,-14079703,-13619927,-10921651,-7893631,-14278380,-7378362,-4087934,-6124928,-5010309,-7570319,-13091005,-12563890,-10786194,-10719631,-11581395,-13752812,-12833507,-11254984,-12636119,-15594488,-16580351,-16580093,-16579836,-16645887,-11449552,-12173532,-12963302,-13819122,-13950708,-13950965,-14739703,-15397372,-15923454,-16317695,-11515085,-12568286,-12700135,-12832231,-13029094,-13095144,-13292266,-13293553,-12637685,-12769012,-11976409,-11779549,-11647967,-11647963,-11713756,-11976670,-12174303,-12701160,-12374259,-11387627,1
2825,'2019/03/14 07:04:28:625',202,-12372194,-12831718,-13161199,-13095662,-10332882,-15069181,-15528956,-15660542,-14869997,-12566731,-12436961,-12700386,-13226475,-13292783,-10266573,-13029348,-15265014,-16448510,-14869222,-14539227,-12370652,-12765410,-13160682,-14081778,-13620713,-16711680,-16645888,-16711680,-16645628,-16580093,-12173531,-14147055,-15856634,-16053750,-16580352,-16646144,-16186111,-16383231,-15856888,-15527667,-14212589,-12439267,-9873075,-6253417,-10267058,-12764615,-14079703,-13619927,-10921651,-7893631,-14278380,-7378362,-4087934,-6124928,-5010309,-7570319,-13091005,-12563890,-10786194,-10719631,-11581395,-13752812,-12833507,-11254984,-12636119,-15594488,-16580351,-16580093,-16579836,-16645887,-11449552,-12173532,-12963302,-13819122,-13950708,-13950965,-14739703,-15397372,-15923454,-16317695,-11515085,-12568286,-12700135,-12832231,-13029094,-13095144,-13292266,-13293553,-12637685,-12769012,-11976409,-11779549,-11647967,-11647963,-11713756,-11976670,-12174303,-12701160,-12374259,-11387627,1
2826,'2019/03/14 07:04:28:658',202,-12372194,-12831718,-13161199,-13095662,-10332882,-15069181,-15528956,-15660542,-14869997,-12566731,-12436961,-12700386,-13226475,-13292783,-10266573,-13029348,-15265014,-16448510,-14869222,-14539227,-12370652,-12765410,-13160682,-14081778,-13620713,-16711680,-16645888,-16711680,-16645628,-16580093,-12173531,-14147055,-15856634,-16053750,-16580352,-16646144,-16186111,-16383231,-15856888,-15527667,-14212589,-12439267,-9873075,-6253417,-10267058,-12764615,-14079703,-13619927,-10921651,-7893631,-14278380,-7378362,-4087934,-6124928,-5010309,-7570319,-13091005,-12563890,-10786194,-10719631,-11581395,-13752812,-12833507,-11254984,-12636119,-15594488,-16580351,-16580093,-16579836,-16645887,-11449552,-12173532,-12963302,-13819122,-13950708,-13950965,-14739703,-15397372,-15923454,-16317695,-11515085,-12568286,-12700135,-12832231,-13029094,-13095144,-13292266,-13293553,-12637685,-12769012,-11976409,-11779549,-11647967,-11647963,-11713756,-11976670,-12174303,-12701160,-12374259,-11387627,1
2827,'2019/03/14 07:04:28:924',203,-12503010,-12766180,-13161452,-13095662,-10267345,-15134205,-15397883,-15528700,-14476009,-11449020,-12436954,-12700127,-13160935,-13358316,-10201292,-13094627,-15133172,-15725303,-13224141,-12894404,-12436184,-12699868,-13160423,-13752559,-12371167,-16711680,-16777216,-16711423,-16711422,-16645886,-12107480,-13292004,-15199222,-16448767,-16777216,-16645888,-16317439,-16645887,-16580092,-16514042,-13357285,-14082800,-12108748,-8621194,-13555677,-15264749,-15462129,-14607593,-11581379,-8882328,-14804208,-6589103,-4876934,-6322824,-6455950,-8095370,-12104880,-11841194,-9404800,-8943475,-11844308,-12899046,-10400453,-8756392,-10203326,-14936559,-16513786,-16052719,-15855083,-16053235,-11515087,-12173787,-13424106,-14410740,-14608632,-14542326,-15134458,-15923198,-16186111,-16448767,-11580619,-12634078,-12634853,-12897766,-12963560,-13226216,-13292522,-13359343,-13097716,-13623542,-12106969,-11844828,-11648219,-11713755,-11844827,-12042206,-12239838,-12766951,-12308977,-11387625,1
2828,'2019/03/14 07:04:28:957',203,-12503010,-12766180,-13161452,-13095662,-10267345,-15134205,-15397883,-15528700,-14476009,-11449020,-12436954,-12700127,-13160935,-13358316,-10201292,-13094627,-15133172,-15725303,-13224141,-12894404,-12436184,-12699868,-13160423,-13752559,-12371167,-16711680,-16777216,-16711423,-16711422,-16645886,-12107480,-13292004,-15199222,-16448767,-16777216,-16645888,-16317439,-16645887,-16580092,-16514042,-13357285,-14082800,-12108748,-8621194,-13555677,-15264749,-15462129,-14607593,-11581379,-8882328,-14804208,-6589103,-4876934,-6322824,-6455950,-8095370,-12104880,-11841194,-9404800,-8943475,-11844308,-12899046,-10400453,-8756392,-10203326,-14936559,-16513786,-16052719,-15855083,-16053235,-11515087,-12173787,-13424106,-14410740,-14608632,-14542326,-15134458,-15923198,-16186111,-16448767,-11580619,-12634078,-12634853,-12897766,-12963560,-13226216,-13292522,-13359343,-13097716,-13623542,-12106969,-11844828,-11648219,-11713755,-11844827,-12042206,-12239838,-12766951,-12308977,-11387625,1
2829,'2019/03/14 07:04:28:992',203,-12503010,-12766180,-13161452,-13095662,-10267345,-15134205,-15397883,-15528700,-14476009,-11449020,-12436954,-12700127,-13160935,-13358316,-10201292,-13094627,-15133172,-15725303,-13224141,-12894404,-12436184,-12699868,-13160423,-13752559,-12371167,-16711680,-16777216,-16711423,-16711422,-16645886,-12107480,-13292004,-15199222,-16448767,-16777216,-16645888,-16317439,-16645887,-16580092,-16514042,-13357285,-14082800,-12108748,-8621194,-13555677,-15264749,-15462129,-14607593,-11581379,-8882328,-14804208,-6589103,-4876934,-6322824,-6455950,-8095370,-12104880,-11841194,-9404800,-8943475,-11844308,-12899046,-10400453,-8756392,-10203326,-14936559,-16513786,-16052719,-15855083,-16053235,-11515087,-12173787,-13424106,-14410740,-14608632,-14542326,-15134458,-15923198,-16186111,-16448767,-11580619,-12634078,-12634853,-12897766,-12963560,-13226216,-13292522,-13359343,-13097716,-13623542,-12106969,-11844828,-11648219,-11713755,-11844827,-12042206,-12239838,-12766951,-12308977,-11387625,1
2830,'2019/03/14 07:04:29:025',203,-12437474,-12831716,-13161453,-13161198,-10267089,-15068925,-15463163,-15528701,-14410217,-11186106,-12502493,-12765665,-13160682,-13358317,-10266571,-13029091,-15067893,-15593718,-13092041,-12631231,-12370649,-12699869,-13094887,-13687022,-12305631,-16646144,-16777216,-16711422,-16711422,-16645886,-12107480,-13291492,-15133173,-16382975,-16777216,-16580352,-16383231,-16645887,-16645628,-16579835,-13225957,-14214130,-12240332,-9015951,-13884386,-15396591,-15462386,-14607593,-11712709,-9014428,-14870000,-6458030,-4877191,-6257289,-6652813,-8226956,-12039344,-11775403,-9273215,-8680562,-11844566,-12833253,-10071746,-8427429,-10005948,-14936558,-16513528,-15921133,-15723240,-15855857,-11449551,-12239323,-13620971,-14410997,-14739960,-14542838,-15331321,-15988734,-16186111,-16448767,-11580620,-12699615,-12634855,-12897766,-12963559,-13095145,-13357802,-13424881,-13229046,-13754870,-12107223,-11779292,-11647964,-11648219,-11779546,-11976925,-12239839,-12766951,-12374513,-11453417,1
2831,'2019/03/14 07:04:29:058',203,-12437474,-12831716,-13161453,-13161198,-10267089,-15068925,-15463163,-15528701,-14410217,-11186106,-12502493,-12765665,-13160682,-13358317,-10266571,-13029091,-15067893,-15593718,-13092041,-12631231,-12370649,-12699869,-13094887,-13687022,-12305631,-16646144,-16777216,-16711422,-16711422,-16645886,-12107480,-13291492,-15133173,-16382975,-16777216,-16580352,-16383231,-16645887,-16645628,-16579835,-13225957,-14214130,-12240332,-9015951,-13884386,-15396591,-15462386,-14607593,-11712709,-9014428,-14870000,-6458030,-4877191,-6257289,-6652813,-8226956,-12039344,-11775403,-9273215,-8680562,-11844566,-12833253,-10071746,-8427429,-10005948,-14936558,-16513528,-15921133,-15723240,-15855857,-11449551,-12239323,-13620971,-14410997,-14739960,-14542838,-15331321,-15988734,-16186111,-16448767,-11580620,-12699615,-12634855,-12897766,-12963559,-13095145,-13357802,-13424881,-13229046,-13754870,-12107223,-11779292,-11647964,-11648219,-11779546,-11976925,-12239839,-12766951,-12374513,-11453417,1
2832,'2019/03/14 07:04:29:259',204,-12437729,-12700900,-13161451,-13095662,-10267344,-15068924,-15529212,-15463164,-14080994,-10265005,-12436955,-12765664,-13226215,-13358573,-10266828,-13094627,-15265014,-15067376,-12631744,-12368316,-12370646,-12634591,-13160679,-13621486,-12371424,-16646144,-16777216,-16711423,-16711422,-16645886,-12173014,-13160418,-15001844,-16382975,-16777216,-16580352,-16448767,-16711423,-16645370,-16514300,-13226211,-14345971,-11845315,-10726573,-14936557,-15659763,-15462386,-14278886,-11449278,-8817305,-15198963,-5340324,-4943498,-5929609,-6717316,-9935769,-12039086,-11578025,-8878453,-8088939,-12041686,-11979231,-9676986,-6915994,-9940669,-15396850,-16315891,-15592167,-15394274,-15592684,-11515086,-12305371,-13621224,-14476791,-14674424,-14608630,-15397371,-15923198,-16120574,-16317695,-11580617,-12634076,-12765926,-12832486,-12898278,-13095399,-13292522,-13425138,-13360629,-13886455,-12107223,-11779547,-11647963,-11713756,-11714011,-11911644,-12305374,-12701414,-12308975,-11387879,1
2833,'2019/03/14 07:04:29:292',204,-12437729,-12700900,-13161451,-13095662,-10267344,-15068924,-15529212,-15463164,-14080994,-10265005,-12436955,-12765664,-13226215,-13358573,-10266828,-13094627,-15265014,-15067376,-12631744,-12368316,-12370646,-12634591,-13160679,-13621486,-12371424,-16646144,-16777216,-16711423,-16711422,-16645886,-12173014,-13160418,-15001844,-16382975,-16777216,-16580352,-16448767,-16711423,-16645370,-16514300,-13226211,-14345971,-11845315,-10726573,-14936557,-15659763,-15462386,-14278886,-11449278,-8817305,-15198963,-5340324,-4943498,-5929609,-6717316,-9935769,-12039086,-11578025,-8878453,-8088939,-12041686,-11979231,-9676986,-6915994,-9940669,-15396850,-16315891,-15592167,-15394274,-15592684,-11515086,-12305371,-13621224,-14476791,-14674424,-14608630,-15397371,-15923198,-16120574,-16317695,-11580617,-12634076,-12765926,-12832486,-12898278,-13095399,-13292522,-13425138,-13360629,-13886455,-12107223,-11779547,-11647963,-11713756,-11714011,-11911644,-12305374,-12701414,-12308975,-11387879,1
2834,'2019/03/14 07:04:29:328',204,-12437729,-12700900,-13161451,-13095662,-10267344,-15068924,-15529212,-15463164,-14080994,-10265005,-12436955,-12765664,-13226215,-13358573,-10266828,-13094627,-15265014,-15067376,-12631744,-12368316,-12370646,-12634591,-13160679,-13621486,-12371424,-16646144,-16777216,-16711423,-16711422,-16645886,-12173014,-13160418,-15001844,-16382975,-16777216,-16580352,-16448767,-16711423,-16645370,-16514300,-13226211,-14345971,-11845315,-10726573,-14936557,-15659763,-15462386,-14278886,-11449278,-8817305,-15198963,-5340324,-4943498,-5929609,-6717316,-9935769,-12039086,-11578025,-8878453,-8088939,-12041686,-11979231,-9676986,-6915994,-9940669,-15396850,-16315891,-15592167,-15394274,-15592684,-11515086,-12305371,-13621224,-14476791,-14674424,-14608630,-15397371,-15923198,-16120574,-16317695,-11580617,-12634076,-12765926,-12832486,-12898278,-13095399,-13292522,-13425138,-13360629,-13886455,-12107223,-11779547,-11647963,-11713756,-11714011,-11911644,-12305374,-12701414,-12308975,-11387879,1
2835,'2019/03/14 07:04:29:358',204,-12437727,-12700902,-13226987,-13030382,-10201806,-15069181,-15529212,-15463164,-13949408,-10133418,-12436956,-12700383,-13095398,-13358574,-10201290,-13029090,-15265270,-14936045,-12565436,-12236984,-12370648,-12699870,-13160421,-13621485,-12437216,-16646144,-16777216,-16711423,-16711678,-16645885,-12107476,-13094880,-14936308,-16448511,-16777216,-16580352,-16448767,-16645887,-16579834,-16448764,-13292003,-14280179,-11582656,-11121587,-15133678,-15660021,-15462641,-14147556,-11449535,-8817817,-15265011,-5012129,-5009033,-6061192,-6454655,-10396319,-11973806,-11381158,-8746867,-7826023,-12041941,-11847901,-9611449,-6784665,-10137790,-15593973,-16250354,-15526117,-15197151,-15461097,-11449806,-12239835,-13555432,-14542326,-14739960,-14608630,-15397626,-15923198,-16186110,-16252158,-11515338,-12568542,-12700388,-12832488,-12963814,-13095398,-13292521,-13490929,-13426419,-13821174,-12107478,-11779547,-11582683,-11648221,-11779545,-11911644,-12239837,-12701414,-12308975,-11322598,1
2836,'2019/03/14 07:04:29:393',204,-12437727,-12700902,-13226987,-13030382,-10201806,-15069181,-15529212,-15463164,-13949408,-10133418,-12436956,-12700383,-13095398,-13358574,-10201290,-13029090,-15265270,-14936045,-12565436,-12236984,-12370648,-12699870,-13160421,-13621485,-12437216,-16646144,-16777216,-16711423,-16711678,-16645885,-12107476,-13094880,-14936308,-16448511,-16777216,-16580352,-16448767,-16645887,-16579834,-16448764,-13292003,-14280179,-11582656,-11121587,-15133678,-15660021,-15462641,-14147556,-11449535,-8817817,-15265011,-5012129,-5009033,-6061192,-6454655,-10396319,-11973806,-11381158,-8746867,-7826023,-12041941,-11847901,-9611449,-6784665,-10137790,-15593973,-16250354,-15526117,-15197151,-15461097,-11449806,-12239835,-13555432,-14542326,-14739960,-14608630,-15397626,-15923198,-16186110,-16252158,-11515338,-12568542,-12700388,-12832488,-12963814,-13095398,-13292521,-13490929,-13426419,-13821174,-12107478,-11779547,-11582683,-11648221,-11779545,-11911644,-12239837,-12701414,-12308975,-11322598,1
2837,'2019/03/14 07:04:29:426',204,-12503263,-12766437,-13161705,-13095919,-10201806,-15069181,-15529213,-15528699,-13883359,-9870245,-12437210,-12700383,-13095398,-13358573,-10266825,-13029347,-15396599,-14804202,-12368315,-12236729,-12370902,-12634589,-13095141,-13687279,-12634593,-16646144,-16777216,-16711423,-16711679,-16645886,-12107476,-13226467,-15002100,-16514303,-16777216,-16580352,-16448767,-16711422,-16579834,-16317435,-13489124,-13885935,-11122363,-11187895,-15067885,-15659765,-15331056,-13950176,-11317947,-8752025,-15396342,-4485531,-5009288,-6258571,-6125690,-10922406,-11908013,-11117985,-8549231,-7563110,-12041942,-11913438,-9545656,-7113372,-10663875,-15922936,-16250098,-15460323,-15196637,-15395047,-11449806,-12239834,-13489897,-14477046,-14674424,-14608630,-15462906,-15923453,-16120574,-16317695,-11449801,-12568796,-12700644,-12898020,-13029349,-13029862,-13227240,-13490928,-13360883,-14017782,-12041942,-11779547,-11582427,-11648218,-11779544,-11911644,-12239836,-12701414,-12309231,-11322599,1
2838,'2019/03/14 07:04:29:461',204,-12503263,-12766437,-13161705,-13095919,-10201806,-15069181,-15529213,-15528699,-13883359,-9870245,-12437210,-12700383,-13095398,-13358573,-10266825,-13029347,-15396599,-14804202,-12368315,-12236729,-12370902,-12634589,-13095141,-13687279,-12634593,-16646144,-16777216,-16711423,-16711679,-16645886,-12107476,-13226467,-15002100,-16514303,-16777216,-16580352,-16448767,-16711422,-16579834,-16317435,-13489124,-13885935,-11122363,-11187895,-15067885,-15659765,-15331056,-13950176,-11317947,-8752025,-15396342,-4485531,-5009288,-6258571,-6125690,-10922406,-11908013,-11117985,-8549231,-7563110,-12041942,-11913438,-9545656,-7113372,-10663875,-15922936,-16250098,-15460323,-15196637,-15395047,-11449806,-12239834,-13489897,-14477046,-14674424,-14608630,-15462906,-15923453,-16120574,-16317695,-11449801,-12568796,-12700644,-12898020,-13029349,-13029862,-13227240,-13490928,-13360883,-14017782,-12041942,-11779547,-11582427,-11648218,-11779544,-11911644,-12239836,-12701414,-12309231,-11322599,1
2839,'2019/03/14 07:04:29:660',205,-12503008,-12766180,-13226986,-13030384,-10201807,-15003645,-15660541,-15528699,-13554392,-9212573,-12436954,-12700128,-13160679,-13293037,-10201290,-13029347,-15593977,-14606568,-12433852,-12565952,-12370646,-12634589,-13160676,-13753072,-13160677,-16711680,-16777216,-16711679,-16711679,-16645886,-12042197,-13489381,-15199478,-16645888,-16711680,-16448767,-16514559,-16645886,-16579579,-16317178,-13818345,-13162728,-10464432,-11253949,-14804456,-15528178,-15133677,-13160662,-9936039,-7699595,-15330806,-3762324,-5075081,-6259855,-5861750,-11645615,-11644328,-10788507,-8548714,-7365731,-12041686,-12242146,-9545654,-7902629,-11584205,-16317437,-16250355,-15591911,-15328480,-15461098,-11449549,-12239579,-13424103,-14345206,-14345718,-14542581,-15266042,-15857405,-16054782,-16251903,-11515080,-12568543,-12700387,-12832487,-12898277,-13029862,-13227241,-13490927,-13295093,-13820918,-12107220,-11844828,-11647963,-11648219,-11779544,-11911387,-12240094,-12766951,-12309232,-11388135,1
2840,'2019/03/14 07:04:29:693',205,-12372191,-12700901,-13226983,-13095920,-10201551,-15003644,-15595005,-15463164,-13554394,-9081244,-12436954,-12700384,-13160678,-13293038,-10201291,-13029346,-15462648,-14475238,-12302265,-12434621,-12305367,-12634333,-13160677,-13752816,-13029349,-16646144,-16711680,-16711680,-16711680,-16580350,-12107734,-13357796,-15133686,-16580096,-16711680,-16383231,-16514558,-16645886,-16514042,-16317179,-13686760,-13556972,-10793652,-11779778,-15002091,-15659507,-15199470,-13029334,-9738662,-7567753,-15331062,-3893909,-4943749,-6325135,-6058614,-11645614,-11644583,-10723229,-8483180,-7234402,-11976406,-11848159,-9282484,-7376800,-11189705,-16251643,-16250097,-15526374,-15328482,-15526892,-11449804,-12239579,-13292775,-14279670,-14345463,-14477045,-15265786,-15726333,-16054526,-16251646,-11515336,-12502749,-12700388,-12766951,-12963557,-13029862,-13227242,-13425136,-13294838,-13755125,-12041942,-11779547,-11648217,-11582684,-11714011,-11911389,-12240093,-12701415,-12308977,-11322345,1
2841,'2019/03/14 07:04:29:727',205,-12372191,-12700901,-13226983,-13095920,-10201551,-15003644,-15595005,-15463164,-13554394,-9081244,-12436954,-12700384,-13160678,-13293038,-10201291,-13029346,-15462648,-14475238,-12302265,-12434621,-12305367,-12634333,-13160677,-13752816,-13029349,-16646144,-16711680,-16711680,-16711680,-16580350,-12107734,-13357796,-15133686,-16580096,-16711680,-16383231,-16514558,-16645886,-16514042,-16317179,-13686760,-13556972,-10793652,-11779778,-15002091,-15659507,-15199470,-13029334,-9738662,-7567753,-15331062,-3893909,-4943749,-6325135,-6058614,-11645614,-11644583,-10723229,-8483180,-7234402,-11976406,-11848159,-9282484,-7376800,-11189705,-16251643,-16250097,-15526374,-15328482,-15526892,-11449804,-12239579,-13292775,-14279670,-14345463,-14477045,-15265786,-15726333,-16054526,-16251646,-11515336,-12502749,-12700388,-12766951,-12963557,-13029862,-13227242,-13425136,-13294838,-13755125,-12041942,-11779547,-11648217,-11582684,-11714011,-11911389,-12240093,-12701415,-12308977,-11322345,1
